,기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,구_동,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,분기당_매출_금액,분기당_매출_건수,주중_매출_비율,주말_매출_비율,월요일_매출_비율,화요일_매출_비율,수요일_매출_비율,목요일_매출_비율,금요일_매출_비율,토요일_매출_비율,일요일_매출_비율,시간대_00~06_매출_비율,시간대_06~11_매출_비율,시간대_11~14_매출_비율,시간대_14~17_매출_비율,시간대_17~21_매출_비율,시간대_21~24_매출_비율,남성_매출_비율,여성_매출_비율,연령대_10_매출_비율,연령대_20_매출_비율,연령대_30_매출_비율,연령대_40_매출_비율,연령대_50_매출_비율,연령대_60_이상_매출_비율,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,점포수
205,2021,2,D,발달상권,2120190,강남구 신사동,강남을지병원,CS100010,커피-음료,684752862,99259,84,16,16,17,17,18,16,14,2,0,19,38,27,12,4,60,40,0,23,33,27,9,7,576212817,108540045,112096009,112911703,115815513,123571702,111817890,98206402,10333643,518652,128799943,263230085,182858231,83708194,25637757,360841075,241531057,2559091,139652844,196947375,164555338,55881506,42775979,92760,6499,18611,19542,17346,19014,18247,4953,1546,173,29587,42045,18418,8218,818,47463,44309,437,28003,35676,16446,8740,2475,65
206,2021,3,D,발달상권,2120190,강남구 신사동,강남을지병원,CS100010,커피-음료,772317498,112901,89,11,17,21,15,19,18,6,4,0,19,37,20,20,4,53,47,1,29,34,24,9,3,689773153,82544345,129730913,161230267,116653689,146312479,135845805,49519900,33024445,426828,143939354,288026121,156453052,154744005,28728138,348251188,312797028,6519234,191212398,222248169,160771140,60972543,19324727,102852,10049,18211,19868,19976,23774,21023,6648,3401,86,34720,44752,20584,11816,943,49573,53229,930,35383,36231,18072,8708,3483,69
207,2021,4,D,발달상권,2120190,강남구 신사동,강남을지병원,CS100010,커피-음료,1004639448,140740,89,11,19,17,16,18,19,7,4,1,19,37,20,19,5,55,45,1,30,30,24,11,4,891858389,112781059,191712955,173363447,158888296,176297991,191595700,68487763,44293296,11697627,188212845,368707693,195953691,191901776,48165816,473780178,382342548,6882323,259312717,257418532,208834070,92584823,31090266,128089,12651,23302,26059,26080,25931,26717,8629,4022,251,41348,55671,25781,16160,1529,62268,62970,994,45447,40102,23625,10681,4402,76
208,2021,1,D,발달상권,2120193,강남구 신사동,도산공원교차로,CS100010,커피-음료,1162718231,112878,83,17,15,17,21,15,14,15,3,0,20,41,26,10,2,60,40,0,17,29,42,8,4,963555380,199162851,179223442,200404976,248121981,174551559,161253422,170294743,28868108,0,237380106,473309145,306791593,119114873,26122514,551927648,361652731,1540032,153890766,264254888,383652780,75222933,35018977,104422,8456,19702,22397,22916,19817,19590,4901,3555,0,31880,54927,20908,4969,194,47207,53810,419,26731,37480,22060,10559,3766,48
209,2021,2,D,발달상권,2120193,강남구 신사동,도산공원교차로,CS100010,커피-음료,1464760665,116864,74,26,11,14,21,14,14,19,7,0,11,32,23,27,7,68,32,0,13,23,49,10,5,1079407979,385352686,164585663,199515905,303237177,208284047,203785187,282389553,102963133,0,164986736,469856990,330232277,398162278,101522384,828639224,391342051,3122089,154434171,277881309,597082689,124796896,62664116,104870,11994,21203,21917,19635,21255,20860,6579,5415,0,31771,55640,22525,6179,749,48008,55734,803,26132,38647,24831,10127,3204,50
210,2021,3,D,발달상권,2120193,강남구 신사동,도산공원교차로,CS100010,커피-음료,1213599689,112185,91,9,15,14,18,31,13,6,3,0,13,37,30,16,5,60,40,0,17,26,42,8,7,1099217312,114382377,179036744,163863325,216269541,381430589,158617113,75211552,39170825,0,161424820,447338686,357917276,187977425,58941482,594458587,389224923,4134836,168409408,251240103,413324538,74877126,71697496,101944,10241,18667,20006,20165,23162,19944,5852,4389,0,30690,53156,20940,6794,605,46523,53391,838,29010,36163,21925,9232,2744,50
211,2021,4,D,발달상권,2120193,강남구 신사동,도산공원교차로,CS100010,커피-음료,1291348621,123658,79,21,11,13,25,15,15,11,10,0,16,44,27,13,1,61,39,0,18,26,46,7,3,1020723964,270624657,140837280,169073741,327428457,187593930,195790556,147476189,123148468,0,210046012,564544257,344541534,162588681,9628137,668884335,420775171,3406199,197941281,281605997,495459308,77554117,33692602,110714,12944,19282,23387,23079,23197,21769,7138,5806,0,30700,58068,24087,10079,724,49127,59581,620,32324,38554,23585,9715,3911,48
212,2021,1,A,골목상권,2110962,강남구 신사동,도산공원북측,CS100010,커피-음료,265442448,6083,50,50,8,9,12,11,11,28,22,0,1,25,35,31,8,32,68,1,44,34,10,8,3,133714982,131727466,21205854,22904424,32351101,28632394,28621209,73099350,58628116,786058,2218362,66249770,91835803,82681490,21670965,77507488,166155872,2217119,106369796,82359299,24273035,20202932,8241180,3161,2922,466,484,751,696,764,1567,1355,12,61,1373,2096,2063,478,1727,3927,68,2648,1795,547,429,167,3
213,2021,2,A,골목상권,2110962,강남구 신사동,도산공원북측,CS100010,커피-음료,329569086,6742,56,44,9,9,13,11,14,21,23,0,0,34,33,23,9,31,69,1,39,34,12,10,4,183213795,146355291,29587469,29626307,41706122,34904235,47389662,69583218,76772073,0,779844,112355799,109752951,75696138,30984354,90458182,199889720,2118940,114400637,99035534,34980355,28366439,11445998,3820,2922,639,633,876,696,976,1399,1523,0,18,2044,2212,1722,746,1796,4319,68,2560,2038,597,658,192,3
214,2021,3,A,골목상권,2110962,강남구 신사동,도산공원북측,CS100010,커피-음료,229316965,4462,56,44,13,6,11,12,14,22,23,3,0,34,32,23,9,38,62,2,37,35,13,8,4,127783134,101533831,29044997,13627076,25008139,28474249,31628673,49706514,51827317,6058549,55925,77578947,72404638,53238742,19980164,79737657,129262973,4683724,78138136,72651328,27883930,17565444,8078066,2567,1895,603,299,540,590,535,988,907,6,6,1499,1548,1130,273,1292,2859,124,1814,1336,491,316,69,3
215,2021,4,A,골목상권,2110962,강남구 신사동,도산공원북측,CS100010,커피-음료,223592536,4542,49,51,10,8,10,10,12,27,24,0,0,28,32,25,15,29,71,1,36,41,12,7,3,110065263,113527273,21629332,18177202,21375804,22969670,25913255,59967832,53559441,0,901015,62960818,72073746,54872438,32784519,56543666,139762967,2443614,69918146,79659982,23887774,13891166,6505949,2398,2144,522,410,410,460,596,1119,1025,0,31,1181,1591,1254,485,1193,2920,74,1641,1497,485,279,137,3
216,2021,1,D,발달상권,2120195,강남구 신사동,성수대교남단,CS100010,커피-음료,306350437,28543,82,18,22,14,15,15,15,9,9,0,12,30,22,35,1,43,58,1,27,32,19,17,5,250140591,56209846,67299391,43705481,47174445,45629482,46331792,28825783,27384063,0,36756157,91795590,66523280,108116368,3159042,89494932,121107801,2858981,56163102,66645108,39551778,35003290,10380471,22928,5615,4438,4939,4750,4178,4623,3163,2452,0,5334,9705,7454,5816,234,9594,14462,407,6894,8185,4514,2996,1057,33
217,2021,2,D,발달상권,2120195,강남구 신사동,성수대교남단,CS100010,커피-음료,379729120,40116,86,14,16,17,18,22,13,9,5,0,16,29,21,14,20,45,55,1,23,34,17,20,4,325148132,54580988,59538792,63042268,69526495,85019552,48021025,34080275,20500713,0,59937845,111152787,79941228,51773774,76923486,117790442,145365640,3643341,61197317,88968962,45685990,53182228,10478245,34046,6070,6997,7114,6758,6952,6225,3638,2432,0,11271,12978,9574,5822,471,11056,21607,553,8756,12631,6021,3614,1089,35
218,2021,3,D,발달상권,2120195,강남구 신사동,성수대교남단,CS100010,커피-음료,458527399,56639,78,22,13,15,18,18,14,13,10,0,14,31,31,21,3,36,65,3,35,30,19,9,4,356571984,101955415,60025092,68067731,81113654,82556981,64808526,58582764,43372651,0,62522874,143518458,143074326,94583599,14828142,130668567,237120326,12571320,128361240,110265549,70358777,33397160,12834853,44156,12483,7937,8458,9427,10031,8303,6953,5530,0,10970,15736,17901,11352,680,15948,32699,1994,18072,14196,9068,3893,1425,33
219,2021,4,D,발달상권,2120195,강남구 신사동,성수대교남단,CS100010,커피-음료,389151734,51396,74,26,13,14,15,16,17,15,12,0,15,30,31,23,2,34,66,5,38,27,19,9,3,287490778,101660956,50885016,54522260,56414668,61004398,64664436,56889522,44771434,0,57646084,115583598,121426940,88536237,5958875,106837302,208519783,14090860,119236784,85142788,59372664,28419997,9093992,37966,13430,6943,7207,7530,7635,8651,7408,6022,0,10110,13469,15908,11494,415,13605,30683,2301,17706,12345,7530,3441,962,21
220,2021,1,D,발달상권,2120178,강남구 신사동,신사역,CS100010,커피-음료,2399207304,338223,81,19,15,17,18,15,15,12,7,0,15,38,21,21,4,48,53,1,31,34,17,12,5,1954121547,445085757,365615228,413906786,441831827,364046272,368721434,277718100,167367657,536615,370581332,917070607,511622297,510275854,89120599,961312285,1064114423,20367674,624938952,682998564,351369505,239968541,105783475,283013,55210,55536,62523,61718,51799,51437,34456,20754,58,77244,121924,70747,61889,6361,142933,169141,4244,102376,105426,51017,34024,14990,126
221,2021,2,D,발달상권,2120178,강남구 신사동,신사역,CS100010,커피-음료,3093060201,454068,83,17,15,17,16,17,17,11,7,0,16,37,21,20,6,48,52,1,30,32,19,12,6,2558693230,534366971,471158710,521649487,496915730,533790666,535178637,334445350,199921621,0,495824555,1134225385,649124845,621364500,192520916,1272846211,1393149550,32862587,807712572,846284921,498939158,321859990,158336525,380943,73125,74592,79953,71803,76463,78132,46060,27065,0,105588,161861,96387,81872,8360,193277,230095,6784,141154,139736,67412,46252,22037,142
222,2021,3,D,발달상권,2120178,강남구 신사동,신사역,CS100010,커피-음료,3150496088,473834,83,18,15,15,16,19,18,11,6,0,18,38,22,20,2,45,55,2,32,31,17,13,6,2597775628,552720460,472912601,481399699,502929313,582765235,557768780,353798581,198921879,0,573847364,1207604339,678842714,614959983,75241688,1239923637,1497543279,48588489,865729908,835487785,464892889,359608203,163159638,398487,75347,72917,74823,76923,87981,85843,48920,26427,0,119529,169748,98352,80380,5825,194268,246072,9419,148637,138374,71720,50075,22116,148
223,2021,4,D,발달상권,2120178,강남구 신사동,신사역,CS100010,커피-음료,2236409838,300087,84,16,14,16,17,16,21,10,6,1,16,36,23,16,7,45,55,2,32,30,18,13,6,1878509187,357900651,304631545,359603410,377358930,365855415,471059887,229280729,128619922,29695871,366302643,808645407,513269448,356605797,161890672,827332466,997264969,27120539,583300907,542066583,321772995,239866923,110469497,252942,47145,44051,50812,50807,51621,55651,29750,17395,246,74487,110151,66973,43625,4605,119989,157742,5698,97365,85327,45284,30140,13912,120
224,2021,1,A,골목상권,2110951,강남구 신사동,신사은행나무공원,CS100010,커피-음료,137139131,7961,63,37,10,15,12,11,16,21,16,0,2,35,37,25,0,26,74,1,42,38,9,7,3,86119223,51019908,12988694,20193787,16507604,14688710,21740428,28538144,22481764,0,2682778,48118448,51265426,34664609,407870,33287143,95118459,844094,54381143,49357065,11504628,8363832,3954841,4824,3137,797,976,1091,877,1083,1831,1306,0,82,2416,3180,2249,34,2100,5651,62,3744,2715,627,408,195,13
225,2021,2,A,골목상권,2110951,강남구 신사동,신사은행나무공원,CS100010,커피-음료,99904837,7225,65,35,9,11,17,12,16,21,15,0,2,30,39,28,1,26,74,1,43,36,9,8,3,64506155,35398682,9036045,10897614,17279104,11596140,15697252,20442481,14956201,0,2070453,29890323,39340443,28017680,585938,25440727,71475536,595195,41672396,35142936,8762146,7961882,2781709,4745,2480,727,860,1165,842,1151,1458,1022,0,131,2011,2725,2297,61,1959,5097,91,3469,2314,559,441,185,14
226,2021,3,A,골목상권,2110951,강남구 신사동,신사은행나무공원,CS100010,커피-음료,81526190,4067,77,23,7,9,7,43,11,14,9,0,1,27,28,15,30,21,79,1,30,25,38,5,2,62470489,19055701,5496739,6981107,6042830,34905309,9044504,11547234,7508467,0,1114461,21950400,22499423,11890886,24071020,16323086,61609859,718926,23525998,19185855,29338849,3728365,1434953,2740,1327,494,490,411,680,665,816,511,0,65,1181,1781,1027,13,1278,2683,64,1820,1375,328,267,107,11
227,2021,4,A,골목상권,2110951,강남구 신사동,신사은행나무공원,CS100010,커피-음료,46426693,1809,77,23,24,20,8,8,18,13,10,0,1,26,64,10,0,33,67,1,52,28,8,7,3,35801261,10625432,11302366,9359038,3559780,3478037,8102040,5879884,4745548,0,429143,11856867,29535350,4465092,140241,7892725,16309113,172353,12681473,6812426,2026306,1698385,810895,1187,622,147,244,256,251,289,325,297,0,45,742,718,298,6,591,1091,9,856,488,191,91,46,9
228,2021,1,D,발달상권,2120188,강남구 신사동,압구정역,CS100010,커피-음료,1959645984,255473,72,28,13,15,16,14,14,16,12,0,14,33,29,23,2,42,58,2,27,29,21,14,7,1413015958,546630026,261185203,291474615,304703815,282019001,273633324,320849760,225780266,44263,267758318,647274734,561897045,442102580,40569044,720060913,989505525,35395883,460655381,495896157,359647061,243341836,114630121,193286,62187,37355,41490,40370,36415,37656,37267,24920,2,52805,81484,69059,48526,3597,97522,141282,6198,69794,71275,47248,31243,13049,118
229,2021,2,D,발달상권,2120188,강남구 신사동,압구정역,CS100010,커피-음료,2649588594,356753,73,27,13,15,15,15,15,16,12,0,14,33,27,23,3,43,57,2,26,30,21,15,6,1923462064,726126530,352029066,384637205,390830953,391744662,404220178,417221634,308904896,31600,376748262,866895943,707676960,611432835,86802994,1008225399,1325779612,55598906,612437251,688463794,490604612,339119187,147781265,271771,84982,52325,54431,53065,55584,56366,50930,34052,2,75335,112410,93182,68645,7179,138265,194597,9962,95525,97683,67250,44160,18283,122
230,2021,3,D,발달상권,2120188,강남구 신사동,압구정역,CS100010,커피-음료,2933451321,404334,75,25,14,15,15,16,16,17,8,0,15,33,29,21,2,41,59,3,31,26,20,14,6,2195847969,737603352,403355975,425260998,439183563,461523908,466523525,495357166,242246186,0,449830649,962825912,850440513,626672944,43681303,1072689512,1546364023,88945459,798953360,692181800,526168365,355772589,157031967,315367,88967,56346,58841,63731,68771,67678,60353,28614,0,100703,123354,105148,70551,4578,151393,229292,13632,116652,106814,73626,50798,19168,128
231,2021,4,D,발달상권,2120188,강남구 신사동,압구정역,CS100010,커피-음료,3012530300,386804,75,25,12,15,16,15,18,17,8,0,16,31,29,21,3,39,61,3,30,27,21,14,6,2268282079,744248221,351404024,447481997,480430734,461717037,527248287,497029215,247219006,3063979,469689665,940722604,886463671,633553186,79037195,1030469507,1592428859,71900785,777464104,703791304,538428186,368924686,162389301,297264,89540,52223,57691,60670,59787,66893,59164,30376,282,92158,116963,98850,70207,8344,142468,223229,11442,116109,100502,68305,49541,19793,118
232,2021,1,D,발달상권,2120202,강남구 압구정동,압구정로데오역(압구정로데오),CS100010,커피-음료,1281771191,126377,66,34,11,13,14,13,15,21,14,0,6,21,23,36,14,42,58,1,39,34,14,8,4,841614174,440157017,143478754,160223138,176458693,164016402,197437187,267222010,172935007,74828,70155209,265158279,299715894,463343100,183323881,496801237,689627929,17182360,461772848,406757008,165264824,89436187,46015939,91071,35306,16628,18296,19580,17552,19015,21464,13842,15,14684,35769,35278,34462,6169,49384,71696,2382,49317,39047,16293,9491,4555,77
233,2021,2,D,발달상권,2120202,강남구 압구정동,압구정로데오역(압구정로데오),CS100010,커피-음료,1719393754,166148,67,33,11,13,15,14,16,19,14,0,5,21,21,31,22,43,57,2,41,33,14,7,3,1158673098,560720656,180389935,214191669,255190263,232719308,276181923,326051108,234669548,576173,84993323,358905639,356913003,536651376,381354240,678583279,900653371,24177719,644354445,526256325,224826164,106641195,52980796,119335,46813,20306,23599,25067,24471,25892,27968,18845,75,18632,47933,44382,43566,11560,63779,94407,3205,65460,50669,20980,12431,5441,69
234,2021,3,D,발달상권,2120202,강남구 압구정동,압구정로데오역(압구정로데오),CS100010,커피-음료,1609886246,150623,65,35,12,11,13,14,15,21,14,0,5,22,26,35,12,43,58,2,45,29,12,8,4,1048399731,561486515,188463078,176677990,211237758,224366643,247654262,336367497,225119018,845551,79893738,353082707,422047682,562647603,191368965,623360067,841927896,31498296,655102255,421097439,181311824,122575617,53702531,106766,43857,19311,17878,20834,24784,23959,26391,17466,45,16011,43634,43598,39683,7652,61303,82231,3773,62470,40917,18469,12449,5453,71
235,2021,4,D,발달상권,2120202,강남구 압구정동,압구정로데오역(압구정로데오),CS100010,커피-음료,1842190061,150717,65,35,11,12,13,12,17,21,14,4,5,21,21,29,20,42,58,2,44,31,12,8,3,1202933724,639256337,204585931,225270270,241162878,228030170,303884475,380991545,258264792,78635223,87909664,387864468,384036159,541760355,361984192,718282902,985531619,25763278,746432831,532322146,203820951,142731855,52743465,109202,41515,18724,20952,22198,21536,25792,25261,16254,985,17538,46262,38545,36802,10585,59503,84197,2893,63213,44199,16745,12145,4508,61
236,2021,1,A,골목상권,2110949,강남구 압구정동,한남IC,CS100010,커피-음료,227205016,8140,52,48,11,9,7,17,8,25,24,12,52,12,10,13,0,74,26,0,27,52,16,3,2,118067637,109137379,24372860,21441325,16744556,37569031,17939865,55820309,53317070,27301835,118746772,27838487,23087113,30230809,0,156722642,55177137,228220,57024152,109430198,33735549,6805419,4676238,6203,1937,1246,1305,1374,1152,1126,904,1033,43,2475,2678,2048,896,0,3498,4164,46,2121,2587,1410,994,503,12
237,2021,2,A,골목상권,2110949,강남구 압구정동,한남IC,CS100010,커피-음료,585394438,8629,68,32,2,12,22,10,22,17,15,3,12,5,3,65,12,91,9,1,33,47,15,3,1,396309626,189084812,11463848,70762294,129451313,57003031,127629140,98829986,90254826,18922750,67939359,28967976,17329013,381747882,70487458,431970550,43904606,2683612,156734472,223123140,72128874,16098126,5106931,6922,1707,1134,1443,1536,1259,1550,961,746,14,2393,2809,1984,1314,115,3555,3964,256,1896,2245,1469,1116,536,13
238,2021,3,A,골목상권,2110949,강남구 압구정동,한남IC,CS100010,커피-음료,70846284,7799,82,18,9,15,17,20,21,10,8,0,25,35,31,9,0,55,45,2,22,34,21,13,8,58069494,12776790,6450751,10644974,12309620,13827716,14836433,6864075,5912715,0,18013598,24460296,21926500,6445890,0,30297721,24949035,819055,11902991,19031042,11726473,7126373,4640823,6418,1381,788,1310,1331,1630,1359,710,671,0,2432,2669,2339,359,0,3161,3371,154,1625,1745,1214,1123,670,10
239,2021,4,A,골목상권,2110949,강남구 압구정동,한남IC,CS100010,커피-음료,116740719,9648,82,18,14,14,15,15,24,11,8,0,18,34,36,13,0,39,61,1,26,34,17,16,7,95485485,21255234,16362003,16064177,17693387,17953235,27412683,12395149,8860085,0,21273920,39195790,41456253,14814756,0,35622829,55001885,925928,23601523,30763313,14937541,14139084,6257325,7914,1734,1402,1504,1565,1583,1860,975,759,0,2578,3427,2969,674,0,3554,4566,149,2252,2093,1283,1643,701,12
240,2021,1,D,발달상권,2120207,강남구 역삼동,선정릉역,CS100010,커피-음료,1284693559,179435,84,16,17,17,18,16,17,9,7,1,16,40,24,18,2,49,51,1,28,35,21,11,4,1083630425,201063134,215977866,215371984,228817657,201965768,221497150,114360759,86702375,5786662,205325321,508439465,304552213,232980338,27609560,547155328,574091239,6426689,315683744,394077318,238019469,122807429,44231920,153385,26050,30485,32307,31528,28565,30500,14889,11161,192,41002,68872,39224,26831,3314,82501,84214,1172,53276,57766,30470,17355,6668,107
241,2021,2,D,발달상권,2120207,강남구 역삼동,선정릉역,CS100010,커피-음료,1644572606,228371,83,17,14,16,17,17,18,10,7,0,15,40,23,20,2,50,50,1,27,37,21,10,5,1363362646,281209960,234585913,269941782,286890871,280034565,291909515,165229961,115979999,5212286,243244960,655081610,375260387,326137261,39636102,727549405,725718629,7785434,391084596,539592304,302556614,145859415,66389672,194267,34104,37359,39670,37160,39979,40099,20310,13794,204,50717,88146,50241,34020,5043,105909,106194,1443,69552,74887,36493,20359,9369,106
242,2021,3,D,발달상권,2120207,강남구 역삼동,선정릉역,CS100010,커피-음료,1444523589,212702,85,15,14,16,18,20,17,10,5,0,17,40,22,18,3,49,51,1,28,37,20,11,4,1227631438,216892151,206175785,236461372,252382533,281494966,251116782,139416510,77475641,4179072,241334484,579152102,319578349,261205990,39073592,632222323,652701735,9428227,363251066,472404573,253618506,135643340,50578346,184624,28078,33143,35224,35931,42010,38316,17920,10158,165,51323,82515,44573,30609,3517,100957,97859,1584,66636,67777,35147,20225,7442,109
243,2021,4,D,발달상권,2120207,강남구 역삼동,선정릉역,CS100010,커피-음료,1697674610,226510,84,16,15,17,17,17,18,9,7,0,15,42,24,17,2,46,54,1,31,36,18,10,5,1432896364,264778246,245391322,291532830,291259010,292942831,311770371,143896835,120881411,3530928,255725239,712286073,401303912,294513730,30314728,678129851,801118127,8099700,464698328,528647667,266951428,143318418,67532451,197220,29290,35008,40683,40765,39508,41256,17464,11826,30,49159,91315,49208,32521,4277,97991,110849,1253,76084,69484,34756,18833,8423,105
244,2021,1,A,골목상권,2110971,강남구 역삼동,선정릉역 4번,CS100010,커피-음료,29491383,3190,71,29,15,14,16,12,14,16,13,3,0,18,27,39,14,57,43,0,40,44,10,5,1,20896143,8595240,4541002,4145312,4559843,3589464,4060522,4741984,3853256,829062,56527,5181640,7841549,11409030,4173575,16918777,12572606,0,11727318,13014646,2929050,1508363,312006,2202,988,444,415,502,377,464,555,433,139,13,471,822,1167,578,1872,1318,0,1161,1563,240,193,33,3
245,2021,2,A,골목상권,2110971,강남구 역삼동,선정릉역 4번,CS100010,커피-음료,41236433,4510,76,24,13,16,15,16,17,12,12,3,1,20,26,38,12,54,46,0,50,34,8,5,4,31369333,9867100,5257009,6447216,6042106,6516305,7106697,4823637,5043463,1121119,263792,8155588,10897146,15673675,5125113,22183570,19052863,35391,20490361,13841076,3319836,1884374,1665395,3367,1143,547,709,609,704,798,565,578,132,12,948,1244,1571,603,2546,1964,13,2176,1529,378,222,192,4
