,강남구,보증금,월세
7878,강남구 논현동,5000,480
7879,강남구 논현동,90000,7300
7880,강남구 논현동,3000,160
7881,강남구 논현동,30000,2500
7882,강남구 논현동,5000,480
7883,강남구 논현동,5000,590
7884,강남구 논현동,6000,400
7885,강남구 논현동,5000,400
7886,강남구 논현동,1000,120
7887,강남구 논현동,9000,450
7888,강남구 논현동,3000,200
7889,강남구 논현동,25000,1800
7890,강남구 논현동,11550,809
7891,강남구 논현동,5000,400
7892,강남구 논현동,3000,280
7893,강남구 논현동,180000,12000
7894,강남구 논현동,1000,160
7895,강남구 논현동,10000,700
7896,강남구 논현동,9000,450
7897,강남구 논현동,7000,700
7898,강남구 논현동,7500,360
7899,강남구 논현동,9000,450
7900,강남구 논현동,10000,1000
7901,강남구 논현동,5000,200
7902,강남구 논현동,20000,900
7903,강남구 논현동,10000,650
7904,강남구 논현동,13000,612
7905,강남구 논현동,10000,630
7906,강남구 논현동,20000,1600
7907,강남구 논현동,50000,4000
7908,강남구 논현동,10000,1000
7909,강남구 논현동,40000,1500
7910,강남구 논현동,10000,450
7911,강남구 논현동,3000,250
7912,강남구 논현동,6000,350
7913,강남구 논현동,11050,1105
7914,강남구 논현동,10000,450
7915,강남구 논현동,7970,797
7916,강남구 논현동,3000,250
7917,강남구 논현동,11050,1105
7918,강남구 논현동,5000,500
7919,강남구 논현동,8000,500
7920,강남구 논현동,4000,210
7921,강남구 논현동,40000,2660
7922,강남구 논현동,3500,280
7923,강남구 논현동,6000,445
7924,강남구 논현동,12000,900
7925,강남구 논현동,3000,255
7926,강남구 논현동,4000,210
7927,강남구 논현동,10000,350
7928,강남구 논현동,4000,400
7929,강남구 논현동,10000,1000
7930,강남구 논현동,6000,500
7931,강남구 논현동,2000,140
7932,강남구 논현동,10000,800
7933,강남구 논현동,10000,500
7934,강남구 논현동,2500,180
7935,강남구 논현동,3000,205
7936,강남구 논현동,5000,500
7937,강남구 논현동,6000,650
7938,강남구 논현동,5000,250
7939,강남구 논현동,40000,3000
7940,강남구 논현동,10000,700
7941,강남구 논현동,2000,100
7942,강남구 논현동,5000,400
7943,강남구 논현동,4000,290
7944,강남구 논현동,3000,200
7945,강남구 논현동,6000,350
7946,강남구 논현동,6000,400
7947,강남구 논현동,3000,230
7948,강남구 논현동,2500,220
7949,강남구 논현동,10000,800
7950,강남구 논현동,5000,400
7951,강남구 논현동,6000,400
7952,강남구 논현동,5000,280
7953,강남구 논현동,5000,500
7954,강남구 논현동,20000,1700
7955,강남구 논현동,10000,700
7956,강남구 논현동,40000,1300
7957,강남구 논현동,10000,600
7958,강남구 논현동,8000,550
7959,강남구 논현동,12000,1200
7960,강남구 논현동,12000,924
7961,강남구 논현동,10000,550
7962,강남구 논현동,4000,250
7963,강남구 논현동,20000,900
7964,강남구 논현동,4000,350
7965,강남구 논현동,5000,450
7966,강남구 논현동,6000,300
7967,강남구 논현동,20000,1600
7968,강남구 논현동,3000,160
7969,강남구 논현동,1000,300
7970,강남구 논현동,3000,250
7971,강남구 논현동,2000,235
7972,강남구 논현동,3500,230
7973,강남구 논현동,5000,300
7974,강남구 논현동,7000,550
7975,강남구 논현동,30000,2700
7976,강남구 논현동,2000,160
7977,강남구 논현동,5000,390
7978,강남구 논현동,4000,226
7979,강남구 논현동,3000,205
7980,강남구 논현동,10000,900
7981,강남구 논현동,40000,1600
7982,강남구 논현동,20000,1600
7983,강남구 논현동,3000,200
7984,강남구 논현동,3000,220
7985,강남구 논현동,5000,300
7986,강남구 논현동,2000,170
7987,강남구 논현동,5000,370
7988,강남구 논현동,2000,160
7989,강남구 논현동,15000,700
7990,강남구 논현동,2000,190
7991,강남구 논현동,5000,270
7992,강남구 논현동,5000,240
7993,강남구 논현동,10000,747
7994,강남구 논현동,7970,797
7995,강남구 논현동,5000,450
7996,강남구 논현동,5000,412
7997,강남구 논현동,11050,1105
7998,강남구 논현동,11550,809
7999,강남구 논현동,25000,1100
8000,강남구 논현동,50000,4200
8001,강남구 논현동,5000,350
8002,강남구 논현동,10000,585
8003,강남구 논현동,50000,4000
8004,강남구 논현동,3000,300
8005,강남구 논현동,6000,350
8006,강남구 논현동,2500,230
8007,강남구 논현동,7000,400
8008,강남구 논현동,5000,175
8009,강남구 논현동,15000,900
8010,강남구 논현동,5000,400
8011,강남구 논현동,15000,955
8012,강남구 논현동,2000,115
8013,강남구 논현동,19500,1240
8014,강남구 논현동,2000,130
8015,강남구 논현동,10000,1150
8016,강남구 논현동,3000,205
8017,강남구 논현동,5000,370
8018,강남구 논현동,6000,460
8019,강남구 논현동,5000,410
8020,강남구 논현동,6000,400
8021,강남구 논현동,2000,140
8022,강남구 논현동,15000,750
8023,강남구 논현동,10000,500
8024,강남구 논현동,5000,420
8025,강남구 논현동,4000,290
8026,강남구 논현동,4000,300
8027,강남구 논현동,1000,100
8028,강남구 논현동,5000,420
8029,강남구 논현동,3000,250
8030,강남구 논현동,12000,900
8031,강남구 논현동,30000,900
8032,강남구 논현동,3000,160
8033,강남구 논현동,1500,150
8034,강남구 논현동,60000,4000
8035,강남구 논현동,5000,360
8036,강남구 논현동,5000,350
8037,강남구 논현동,7970,797
8038,강남구 논현동,10000,650
8039,강남구 논현동,2000,150
8040,강남구 논현동,10000,600
8041,강남구 논현동,2000,100
8042,강남구 논현동,9000,566
8043,강남구 논현동,10000,925
8044,강남구 논현동,3000,250
8045,강남구 논현동,46300,3800
8046,강남구 논현동,12000,755
8047,강남구 논현동,2000,180
8048,강남구 논현동,1000,70
8049,강남구 논현동,3000,160
8050,강남구 논현동,9000,566
8051,강남구 논현동,3000,200
8052,강남구 논현동,3000,160
8053,강남구 논현동,2000,100
8054,강남구 논현동,6000,280
8055,강남구 논현동,2000,90
8056,강남구 논현동,2000,100
8057,강남구 논현동,12000,767
8058,강남구 논현동,3000,200
8059,강남구 논현동,9000,566
8060,강남구 논현동,15000,944
8061,강남구 논현동,10000,700
8062,강남구 논현동,3000,160
8063,강남구 논현동,5000,550
8064,강남구 논현동,6000,797
8065,강남구 논현동,10000,800
8066,강남구 논현동,1500,120
8067,강남구 논현동,2000,180
8068,강남구 논현동,2500,232
8069,강남구 논현동,5000,350
8070,강남구 논현동,3000,200
8071,강남구 논현동,10000,690
8072,강남구 논현동,8000,580
8073,강남구 논현동,30000,2500
8074,강남구 논현동,40000,1600
8075,강남구 논현동,5000,600
8076,강남구 논현동,5000,1100
8077,강남구 논현동,15000,900
8078,강남구 논현동,3000,150
8079,강남구 논현동,8000,580
8080,강남구 논현동,10000,730
8081,강남구 논현동,10000,500
8082,강남구 논현동,2000,200
8083,강남구 논현동,19500,1109
8084,강남구 논현동,4000,400
8085,강남구 논현동,5000,400
8086,강남구 논현동,6000,600
8087,강남구 논현동,4000,300
8088,강남구 논현동,40000,2000
8089,강남구 논현동,6000,400
8090,강남구 논현동,42000,3500
8091,강남구 논현동,2000,100
8092,강남구 논현동,10000,400
8093,강남구 논현동,40000,1590
8094,강남구 논현동,7000,570
8095,강남구 논현동,12000,755
8096,강남구 논현동,3000,280
8097,강남구 논현동,1000,160
8098,강남구 논현동,2000,220
8099,강남구 논현동,3000,270
8100,강남구 논현동,4000,400
8101,강남구 논현동,12000,767
8102,강남구 논현동,1800,140
8103,강남구 논현동,3000,250
8104,강남구 논현동,1500,110
8105,강남구 논현동,5000,280
8106,강남구 논현동,4000,250
8107,강남구 논현동,3000,360
8108,강남구 논현동,3500,280
8109,강남구 논현동,2000,160
8110,강남구 논현동,7000,450
8111,강남구 논현동,4000,300
8112,강남구 논현동,3000,255
8113,강남구 논현동,3000,250
8114,강남구 논현동,7000,550
8115,강남구 논현동,1000,70
8116,강남구 논현동,5000,400
8117,강남구 논현동,20000,1350
8118,강남구 논현동,50000,4200
8119,강남구 논현동,2000,220
8120,강남구 논현동,1000,180
8121,강남구 논현동,15000,850
8122,강남구 논현동,40000,1500
8123,강남구 논현동,10000,450
8124,강남구 논현동,2000,150
8125,강남구 논현동,3000,230
8126,강남구 논현동,3000,250
8127,강남구 논현동,3000,255
8128,강남구 논현동,5000,550
8129,강남구 논현동,6000,500
8130,강남구 논현동,2000,140
8131,강남구 논현동,15000,1200
8132,강남구 논현동,3500,220
8133,강남구 논현동,8000,500
8134,강남구 논현동,3000,400
8135,강남구 논현동,6000,310
8136,강남구 논현동,3000,380
8137,강남구 논현동,10000,740
8138,강남구 논현동,4000,350
8139,강남구 논현동,2000,200
8140,강남구 논현동,5000,340
8141,강남구 논현동,3000,230
8142,강남구 논현동,6000,350
8143,강남구 논현동,5000,400
8144,강남구 논현동,3000,350
8145,강남구 논현동,7970,797
8146,강남구 논현동,11050,1105
8147,강남구 논현동,3000,170
8148,강남구 논현동,4000,180
8149,강남구 논현동,6000,500
8150,강남구 논현동,2000,150
8151,강남구 논현동,3000,170
8152,강남구 논현동,3000,280
8153,강남구 논현동,3000,160
8154,강남구 논현동,3000,160
8155,강남구 논현동,3000,160
8156,강남구 논현동,3000,220
8157,강남구 논현동,3500,300
8158,강남구 논현동,6000,350
8159,강남구 논현동,7000,520
8160,강남구 논현동,30000,1600
8161,강남구 논현동,13000,500
8162,강남구 논현동,5000,280
8163,강남구 논현동,3000,215
8164,강남구 논현동,8000,571
8165,강남구 논현동,10000,730
8166,강남구 논현동,20000,1400
8167,강남구 논현동,3000,220
8168,강남구 논현동,3000,160
8169,강남구 논현동,40000,700
8170,강남구 논현동,3000,160
8171,강남구 논현동,3000,160
8172,강남구 논현동,3000,160
8173,강남구 논현동,2000,150
8174,강남구 논현동,2000,200
8175,강남구 논현동,20000,900
8176,강남구 논현동,4000,330
8177,강남구 논현동,8000,571
8178,강남구 논현동,5000,350
8179,강남구 논현동,20000,1114
8180,강남구 논현동,3000,255
8181,강남구 논현동,15000,900
8182,강남구 논현동,30000,2700
8183,강남구 논현동,15000,970
8184,강남구 논현동,5000,370
8185,강남구 논현동,2000,200
8186,강남구 논현동,4000,400
8187,강남구 논현동,6000,400
8188,강남구 논현동,5000,350
8189,강남구 논현동,40000,1600
8190,강남구 논현동,40000,1500
8191,강남구 논현동,5000,300
8192,강남구 논현동,20000,1600
8193,강남구 논현동,20000,1080
8194,강남구 논현동,4000,400
8195,강남구 논현동,10000,1000
8196,강남구 논현동,3000,160
8197,강남구 논현동,6000,350
8198,강남구 논현동,5000,350
8199,강남구 논현동,3500,300
8200,강남구 논현동,2000,160
8201,강남구 논현동,5000,350
8202,강남구 논현동,5000,270
8203,강남구 논현동,7000,650
8204,강남구 논현동,2500,180
8205,강남구 논현동,25000,1800
8206,강남구 논현동,4000,330
8207,강남구 논현동,12000,1000
8208,강남구 논현동,30000,3000
8209,강남구 논현동,5000,280
8210,강남구 논현동,12000,900
8211,강남구 논현동,50000,4000
8212,강남구 논현동,3000,200
8213,강남구 논현동,10000,600
8214,강남구 논현동,20000,2000
8215,강남구 논현동,11550,809
8216,강남구 논현동,3000,250
8217,강남구 논현동,5000,270
8218,강남구 논현동,5000,260
8219,강남구 논현동,2000,160
8220,강남구 논현동,20000,1600
8221,강남구 논현동,2000,150
8222,강남구 논현동,1000,170
8223,강남구 논현동,3000,198
8224,강남구 논현동,7000,450
8225,강남구 논현동,4000,330
8226,강남구 논현동,5000,500
8227,강남구 논현동,1500,214
8228,강남구 논현동,6000,320
8229,강남구 논현동,3000,250
8230,강남구 논현동,2000,110
8231,강남구 논현동,2000,220
8232,강남구 논현동,3000,200
8233,강남구 논현동,15000,900
8234,강남구 논현동,5500,275
8235,강남구 논현동,10000,500
8236,강남구 논현동,2000,110
8237,강남구 논현동,3000,205
8238,강남구 논현동,3000,300
8239,강남구 논현동,10000,450
8240,강남구 논현동,4000,320
8241,강남구 논현동,2000,200
8242,강남구 논현동,7000,550
8243,강남구 논현동,5000,550
8244,강남구 논현동,6000,300
8245,강남구 논현동,6000,300
8246,강남구 논현동,3500,230
8247,강남구 논현동,30000,2500
8248,강남구 논현동,6500,290
8249,강남구 논현동,2000,150
8250,강남구 논현동,3000,240
8251,강남구 논현동,3000,160
8252,강남구 논현동,3000,160
8253,강남구 논현동,6000,300
8254,강남구 논현동,10000,600
8255,강남구 논현동,4000,300
8256,강남구 논현동,3000,270
8257,강남구 논현동,6000,445
8258,강남구 논현동,4000,320
8259,강남구 논현동,7200,600
8260,강남구 논현동,4000,300
8261,강남구 논현동,9000,450
8262,강남구 논현동,3000,215
8263,강남구 논현동,5000,240
8264,강남구 논현동,50000,4200
8265,강남구 논현동,3000,160
8266,강남구 논현동,15000,900
8267,강남구 논현동,4000,270
8268,강남구 논현동,10000,800
8269,강남구 논현동,10000,460
8270,강남구 논현동,6000,480
8271,강남구 논현동,11050,1105
8272,강남구 논현동,8000,500
8273,강남구 논현동,6000,400
8274,강남구 논현동,3000,160
8275,강남구 논현동,10000,500
8276,강남구 논현동,12000,1000
8277,강남구 논현동,4000,350
8278,강남구 논현동,3000,270
8279,강남구 논현동,25000,1193
8280,강남구 논현동,10000,650
8281,강남구 논현동,2000,120
8282,강남구 논현동,3000,273
8283,강남구 논현동,10000,650
